[21:42:39] [main/INFO]: ModLauncher running: args [--username, Vegely, --version, forge-47.2.6, --gameDir, C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern, --assetsDir, C:\Users\bogurad\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 1c3ad3930320474bbfa2aa740b70c321, --accessToken, ????????, --clientId, NGI5ZWI1OTEtYzRlZC00N2E1LTk1ZDYtNDRlNzE5YzVlMThl, --xuid, 2535424970138450, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\bogurad\curseforge\minecraft\Install\quickPlay\java\1733604157932.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.2.6, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[21:42:39] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 11 arch amd64 version 10.0
[21:42:41] [main/INFO]: Found mod file TerraFirmaCraft-Forge-1.20.1-3.2.2.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file TerraFirmaGreg-Core-1.20.1-0.5.9.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file TFCAgedAlcohol-1.20.1-2.1.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file tfcambiental-1.20.1-3.3.0.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file TFCAstikorCarts-1.20.1-1.1.8.2.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file tfcchannelcasting-0.2.3-beta.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file tfcea-0.0.2.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file tfcgroomer-1.20.1-0.1.2.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file TFCHotOrNot-1.20.1-1.0.4.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file TFCTumbleweed-1.20.1-1.2.2.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file TFCVesselTooltip-1.20.1-1.1.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file toofast-1.20-0.4.3.5.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file ToolBelt-1.20.1-1.20.01.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file treetap-1.20.1-0.4.0.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file Tumbleweed-forge-1.20.1-0.5.5.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file u_team_core-forge-1.20.1-5.1.4.312.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file UniLib-1.0.2+1.20.1-forge.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file waterflasks-3.0.3.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file Xaeros_Minimap_24.4.0_Forge_1.20.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file XaerosWorldMap_1.39.0_Forge_1.20.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file YeetusExperimentus-Forge-2.3.1-build.6+mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/INFO]: Found mod file YetAnotherConfigLib-3.5.0+1.20.1-forge.jar of type MOD with provider {mods folder locator at C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern\mods}
[21:42:41] [main/WARN]: Mod file C:\Users\bogurad\curseforge\minecraft\Install\libraries\net\minecraftforge\fmlcore\1.20.1-47.2.6\fmlcore-1.20.1-47.2.6.jar is missing mods.toml file
[21:42:41] [main/WARN]: Mod file C:\Users\bogurad\curseforge\minecraft\Install\libraries\net\minecraftforge\javafmllanguage\1.20.1-47.2.6\javafmllanguage-1.20.1-47.2.6.jar is missing mods.toml file
[21:42:41] [main/WARN]: Mod file C:\Users\bogurad\curseforge\minecraft\Install\libraries\net\minecraftforge\lowcodelanguage\1.20.1-47.2.6\lowcodelanguage-1.20.1-47.2.6.jar is missing mods.toml file
[21:42:41] [main/WARN]: Mod file C:\Users\bogurad\curseforge\minecraft\Install\libraries\net\minecraftforge\mclanguage\1.20.1-47.2.6\mclanguage-1.20.1-47.2.6.jar is missing mods.toml file
[21:42:41] [main/INFO]: Found mod file fmlcore-1.20.1-47.2.6.jar of type LIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@2125ad3
[21:42:41] [main/INFO]: Found mod file javafmllanguage-1.20.1-47.2.6.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@2125ad3
[21:42:41] [main/INFO]: Found mod file lowcodelanguage-1.20.1-47.2.6.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@2125ad3
[21:42:41] [main/INFO]: Found mod file mclanguage-1.20.1-47.2.6.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@2125ad3
[21:42:41] [main/INFO]: Found mod file client-1.20.1-20230612.114412-srg.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@2125ad3
[21:42:41] [main/INFO]: Found mod file forge-1.20.1-47.2.6-universal.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@2125ad3
[21:42:42] [main/WARN]: Attempted to select two dependency jars from JarJar which have the same identification: Mod File:  and Mod File: . Using Mod File: 
[21:42:42] [main/INFO]: Found 28 dependencies adding them to mods collection
[21:42:42] [main/INFO]: Found mod file NanoLiveConfig-1.2.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file common-io-3.10.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file kuma-api-forge-20.1.8+1.20.1.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file caffeine-3.1.8.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file configuration-forge-1.20.1-2.2.0.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file satin-forge-1.20.1+1.15.0-SNAPSHOT.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file imageio-core-3.10.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file Registrate-MC1.20-1.3.3.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file json-0.2.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file snakeyaml-2.2.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file cobalt-0.9.3.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file flywheel-forge-1.20.1-0.6.10-7.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file common-lang-3.10.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file imageio-webp-3.10.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file MixinExtras-0.4.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file jcpp-1.4.14.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file useitemonblockevent-1.20.1-1.0.0.2.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file jumbofurnace-1.20.1-4.0.0.5.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file mixinextras-forge-0.2.0-beta.6.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file jzlib-1.1.3.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file common-image-3.10.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file ldlib-forge-1.20.1-1.0.25.j.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file animated-gif-lib-for-java-animated-gif-lib-1.7.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file imageio-metadata-3.10.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file puzzlesaccessapi-forge-8.0.7.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file gson-0.2.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file Reflect-1.3.4.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:42] [main/INFO]: Found mod file japng-0.5.3.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4c1bdcc2
[21:42:45] [main/ERROR]: Mixin config dynamiclightsreforged.mixins.json does not specify "minVersion" property
[21:42:45] [main/INFO]: Compatibility level set to JAVA_17
[21:42:45] [main/ERROR]: Mixin config mixins.satin.client.json does not specify "minVersion" property
[21:42:45] [main/ERROR]: Mixin config firstperson.mixins.json does not specify "minVersion" property
[21:42:46] [main/ERROR]: Mixin config yacl.mixins.json does not specify "minVersion" property
[21:42:46] [main/INFO]: Launching target 'forgeclient' with arguments [--version, forge-47.2.6, --gameDir, C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern, --assetsDir, C:\Users\bogurad\curseforge\minecraft\Install\assets, --uuid, 1c3ad3930320474bbfa2aa740b70c321, --username, Vegely, --assetIndex, 5, --accessToken, ????????, --clientId, NGI5ZWI1OTEtYzRlZC00N2E1LTk1ZDYtNDRlNzE5YzVlMThl, --xuid, 2535424970138450, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\bogurad\curseforge\minecraft\Install\quickPlay\java\1733604157932.json]
[21:42:46] [main/INFO]: Loaded Saturn config file with 4 configurable options
[21:42:46] [main/INFO]: Loaded configuration file for ModernFix 5.18.1+mc1.20.1: 83 options available, 1 override(s) found
[21:42:46] [main/WARN]: Option 'mixin.perf.thread_priorities' overriden (by mods [smoothboot]) to 'false'
[21:42:46] [main/INFO]: Applying Nashorn fix
[21:42:46] [main/INFO]: Applied Forge config corruption patch
[21:42:46] [main/INFO]: OptiFine was NOT detected.
[21:42:46] [main/INFO]: OptiFabric was NOT detected.
[21:42:46] [main/WARN]: Mod 'tfc' attempted to override option 'mixin.features.fast_biome_colors', which doesn't exist, ignoring
[21:42:46] [main/INFO]: Loaded configuration file for Embeddium: 203 options available, 3 override(s) found
[21:42:46] [main/INFO]: Searching for graphics cards...
[21:42:47] [main/INFO]: Found graphics card: GraphicsAdapterInfo[vendor=NVIDIA, name=NVIDIA GeForce RTX 4070, version=DriverVersion=32.0.15.6094]
[21:42:47] [main/WARN]: Sodium has applied one or more workarounds to prevent crashes or other issues on your system: [NVIDIA_THREADED_OPTIMIZATIONS]
[21:42:47] [main/WARN]: This is not necessarily an issue, but it may result in certain features or optimizations being disabled. You can sometimes fix these issues by upgrading your graphics driver.
[21:42:47] [main/INFO]: Loaded configuration file for Radium: 125 options available, 7 override(s) found
[21:42:47] [main/WARN]: Reference map 'carpeted-common-refmap.json' for carpeted-common.mixins.json could not be read. If this is a development environment you can ignore this message
[21:42:47] [main/WARN]: Reference map 'carpeted-forge-refmap.json' for carpeted.mixins.json could not be read. If this is a development environment you can ignore this message
[21:42:47] [main/WARN]: Reference map 'emi-forge-refmap.json' for emi-forge.mixins.json could not be read. If this is a development environment you can ignore this message
[21:42:47] [main/WARN]: Reference map 'ftb-filter-system-common-refmap.json' for ftbfiltersystem-common.mixins.json could not be read. If this is a development environment you can ignore this message
[21:42:47] [main/WARN]: Reference map 'ftb-filter-system-forge-refmap.json' for ftbfiltersystem.mixins.json could not be read. If this is a development environment you can ignore this message
[21:42:47] [main/INFO]: Loading 158 mods:
	- additionalplacements 1.8.0
	- ae2 15.2.13
	- ae2insertexportcard 1.20.1-1.3.0
	- ae2netanalyser 1.20-1.0.6-forge
	- ae2wtlib 15.2.3-forge
	- aiimprovements 0.5.2
	- ambientsounds 6.1.1
	- architectury 9.2.14
	- astikorcarts 1.1.8
	- attributefix 21.0.4
	- balm 7.3.9
		\-- kuma_api 20.1.8
	- barrels_2012 2.1
	- betterf3 7.0.2
	- betterfoliage 5.0.2
	- betterpingdisplay 1.1
	- betterthirdperson 1.9.0
	- blur 3.1.1
		\-- satin 1.20.1+1.15.0-SNAPSHOT
	- carpeted 1.20-1.4
	- carryon 2.1.2.7
		\-- mixinextras 0.2.0-beta.6
	- catalogue 1.8.0
	- chat_heads 0.13.3
	- cherishedworlds 6.1.6+1.20.1
	- clienttweaks 11.1.0
	- cloth_config 11.1.136
	- clumps 12.0.0.4
	- computercraft 1.113.1
	- controlling 12.0.2
	- coralstfc 1.0.0
	- corpse 1.20.1-1.0.14
	- cosmeticarmorreworked 1.20.1-v1a
	- craftingtweaks 18.2.5
	- craftpresence 2.5.0
	- create 0.5.1.f
		\-- flywheel 0.6.10-7
	- create_connected 0.8.2-mc1.20.1
	- createaddition 1.20.1-1.2.4c
	- creativecore 2.12.15
	- cucumber 7.0.12
	- cupboard 1.20.1-2.7
	- curios 5.10.0+1.20.1
	- defaultoptions 18.0.1
	- do_a_barrel_roll 3.5.6+1.20.1
	- drippyloadingscreen 3.0.1
	- dynamiclightsreforged 1.20.1_v1.6.0
	- embeddium 0.3.19+mc1.20.1
		\-- rubidium 0.7.1
	- embeddiumplus 1.2.12
	- emi 1.1.7+1.20.1+forge
	- enhancedvisuals 1.8.1
	- etched 3.0.2
	- expatternprovider 1.20-1.1.14-forge
	- exposure 1.7.7
	- fallingtrees 0.12.7
	- fancymenu 3.2.3
	- ferritecore 6.0.1
	- firmaciv 0.2.10-alpha-1.20.1
	- firmalife 2.1.3
	- firstperson 2.4.5
	- flickerfix 4.0.1
	- forge 47.2.6
	- fpsreducer 1.20-2.5
	- framedblocks 9.3.1
	- ftbbackups2 1.0.23
	- ftbessentials 2001.2.2
	- ftbfiltersystem 1.0.2
	- ftblibrary 2001.2.4
	- ftbquests 2001.4.8
	- ftbranks 2001.1.3
	- ftbteams 2001.3.0
	- ftbxmodcompat 2.1.1
	- gcyr 0.1.8
	- getittogetherdrops 1.3
	- glodium 1.20-1.5-forge
	- gtceu 1.2.3.a
		|-- configuration 2.2.0
		\-- ldlib 1.0.25.j
	- hangglider 8.0.1
	- immediatelyfast 1.2.18+1.20.4
	- inventoryhud 3.4.26
	- inventorysorter 23.0.1
	- itemphysiclite 1.6.5
	- jade 11.9.4+forge
	- jadeaddons 5.2.2
	- jei 15.3.0.8
	- konkrete 1.8.0
	- ksyxis 1.3.2
	- kubejs 2001.6.5-build.14
	- kubejs_create 2001.2.5-build.2
	- kubejs_tfc 1.20.1-1.1.3
	- letmedespawn 1.3.2b
	- lootjs 1.20.1-2.12.0
	- megacells 2.4.4-1.20.1
	- melody 1.0.2
	- merequester 1.20.1-1.1.5
	- minecraft 1.20.1
	- modelfix 1.15
	- modernfix 5.18.1+mc1.20.1
	- moonlight 1.20-2.13.2
	- morered 4.0.0.4
		|-- jumbofurnace 4.0.0.5
		\-- useitemonblockevent 1.0.0.2
	- mousetweaks 2.25.1
	- myserveriscompatible 1.0
	- nanhealthfixer 1.20.1-0.0.1
	- nerb 0.4.1
	- noisium 2.3.0+mc1.20-1.20.1
	- noreportbutton 1.5.0
	- notenoughanimations 1.7.6
	- octolib 0.4.2
	- oculus 1.7.0
	- openpartiesandclaims 0.23.2
	- packetfixer 1.4.2
	- pandalib 0.4.2
	- patchouli 1.20.1-84-FORGE
	- pickupnotifier 8.0.0
	- placebo 8.6.2
	- playerrevive 2.0.27
	- polylib 2000.0.3-build.143
	- puzzleslib 8.1.23
		\-- puzzlesaccessapi 8.0.7
	- radium 0.12.3+git.50c5c33
	- railways 1.6.4+forge-mc1.20.1
	- recipeessentials 1.20.1-3.6
	- rhino 2001.2.2-build.18
	- saturn 0.1.3
	- searchables 1.0.3
	- shimmer 1.20.1-0.2.4
	- showcaseitem 1.20.1-1.2
	- simplylight 1.20.1-1.4.6-build.50
	- smoothboot 0.0.4
	- sophisticatedbackpacks 3.20.5.1044
	- sophisticatedcore 0.6.22.611
	- supermartijn642configlib 1.1.8
	- supermartijn642corelib 1.1.17
	- tfc 3.2.2
	- tfc_tumbleweed 1.2.2
	- tfcagedalcohol 2.1
	- tfcambiental 1.20.1-3.3.0
	- tfcastikorcarts 1.1.8.2
	- tfcchannelcasting 0.2.3-beta
	- tfcea 0.0.2
	- tfcgroomer 1.20.1-0.1.2
	- tfchotornot 1.0.4
	- tfcvesseltooltip 1.1
	- tfg 0.5.9
	- toofast 0.4.3.5
	- toolbelt 1.20.01
	- treetap 1.20.1-0.4.0
	- tumbleweed 0.5.5
	- unilib 1.0.2
	- uteamcore 5.1.4.312
	- waterflasks 3.0.3
	- xaerominimap 24.4.0
	- xaeroworldmap 1.39.0
	- yeetusexperimentus 2.3.1-build.6+mc1.20.1
	- yet_another_config_lib_v3 3.5.0+1.20.1-forge
[21:42:47] [main/WARN]: Reference map 'packetfixer-forge-forge-refmap.json' for packetfixer-forge.mixins.json could not be read. If this is a development environment you can ignore this message
[21:42:47] [main/WARN]: Reference map 'tfchotornot.refmap.json' for tfchotornot.mixins.json could not be read. If this is a development environment you can ignore this message
[21:42:48] [main/INFO]: Patching IForgeItemStack#getEnchantmentLevel
[21:42:48] [main/INFO]: Patching IForgeItemStack#getEnchantmentLevel
[21:42:48] [main/WARN]: Error loading class: mezz/modnametooltip/TooltipEventHandler (java.lang.ClassNotFoundException: mezz.modnametooltip.TooltipEventHandler)
